#Table1
ra,dec,u,g,r,i,z
132.864255839233,11.4331174408338,23.82914,23.35781,22.61731,23.11217,23.04258
132.84268316238,11.5229293152342,23.55257,23.70623,22.7022,21.71697,20.95702
132.839061307839,11.5383900548937,24.83774,23.45622,22.15799,21.73704,20.87134
132.861932004316,11.4434840013909,23.88748,25.14886,22.8095,24.96955,23.14343
132.831703656011,11.5747088823521,24.42409,23.37326,22.39778,22.40136,22.00432
132.837071880099,11.5581480555145,24.43759,23.10386,21.83186,21.1628,21.00687
132.855955428414,11.4873430583564,24.3822,24.22437,22.32291,20.89468,19.96824
132.867415483239,11.4523646042713,24.52639,23.38573,21.77341,20.72104,19.98863
132.866323229723,11.4561271638135,23.5239,22.91465,21.60086,20.71071,20.44264
132.835343070367,11.582041467652,23.96342,23.49261,22.15826,21.07564,20.35205
132.834426379144,11.5879989183766,24.52993,24.60425,22.30231,21.05764,20.65199
132.842139819028,11.557162258448,25.67507,23.48436,22.65741,22.63884,22.1385
132.868165537081,11.4553533231436,23.60486,22.31729,21.39697,20.2446,19.73082
132.839417819071,11.577673683914,24.85157,23.54398,22.00563,21.09608,20.55457
132.879487492274,11.4325957262612,24.17539,24.30573,22.58039,21.23737,20.45606
132.876768267694,11.4450831045096,25.11803,23.59214,22.49841,21.84089,22.46109
132.86803330082,11.4811085222695,24.92218,23.99587,21.837,20.54255,19.80375
132.882023341608,11.4298769837637,24.08879,25.19985,22.79969,22.78558,22.78315
132.877781400219,11.4490602431638,23.85862,23.22331,21.9924,21.90585,21.37201
132.868027721186,11.4892094514478,24.62907,25.09942,22.66529,21.64357,21.49231
132.868898641018,11.4871845235713,23.13044,24.20876,22.63391,21.096,20.35306
132.892640480387,11.3947287537729,23.05133,23.33926,22.13036,22.57259,22.10821
132.844512170632,11.5917940352934,25.39227,24.73943,22.05907,21.21044,20.61707
132.845508430218,11.5855092583445,22.49889,27.01815,20.9623,20.43757,19.79406
132.893672421848,11.398854140717,22.85467,23.10329,21.93781,21.65682,21.57431
132.84470937293,11.5953656182449,22.91911,23.14217,22.20838,21.87292,21.87598
132.883822558659,11.4391698064225,25.44957,23.68145,22.28031,22.11182,21.55041
132.869298781523,11.4988552817898,25.20275,23.33868,21.79883,21.69844,21.07306
132.895776653192,11.3981841627542,25.19035,23.94972,22.113,21.34596,21.17126
132.879040986617,11.4713074957632,24.63993,23.65291,22.23935,21.58299,21.68996
132.884357874647,11.4522904102578,24.69456,25.09158,22.68534,21.48036,20.79316
132.891597548993,11.4277788863365,23.41482,23.02403,21.80978,21.75934,21.44705
132.873973123304,11.4996426838296,24.08119,23.71426,22.2202,21.2246,20.60349
132.868218220594,11.5260779414075,25.7615,24.59396,22.34991,21.58091,20.90002
132.851604062017,11.5960572154404,24.66515,24.09774,22.67073,22.63631,21.40602
132.891362698326,11.4517171714901,24.5324,24.06827,22.76956,22.82229,22.01023
132.898777506662,11.432624919264,25.0175,23.02748,21.95771,21.66807,20.69911
132.887943610759,11.4780268170019,23.43107,23.34272,22.50289,22.06813,22.21141
132.867896267128,11.5593136993274,24.22987,23.64901,22.63773,23.07208,23.38058
132.891451913176,11.479124272111,23.40474,24.04532,22.59991,22.10438,21.16338
132.907151112975,11.4181552357144,23.24472,23.42104,22.00342,21.32226,20.83762
132.88637236959,11.502018558347,24.51125,23.68959,22.00268,20.67577,19.98507
132.89111716859,11.4826176707274,25.04111,24.10192,22.93032,21.16503,20.38777
132.881176581963,11.5271268155675,23.72613,23.78456,22.8233,22.73466,22.49711
132.895170651981,11.4813306754514,23.68459,23.01634,21.8768,21.55836,20.86629
132.903622661893,11.4490425743206,24.60476,23.82869,22.56005,21.14594,20.51423
132.915226222203,11.4071711026189,25.91444,24.26162,22.22915,21.07611,20.57576
132.901270396686,11.4695989001669,24.48207,23.03778,21.45023,20.77246,20.6421
132.911980411576,11.4266593178437,23.86329,24.46182,22.76221,21.30026,20.40984
132.891279928872,11.5117268450344,24.68988,23.4353,22.06447,20.30053,19.22878
132.918025703024,11.408837833967,24.92076,23.4238,22.20423,21.32846,21.01868
132.919511794718,11.4098264695785,24.89499,23.55357,22.38007,22.79335,22.22573
132.921852467342,11.4086743054356,24.73126,23.24524,21.88698,21.7712,20.85509
132.917494001242,11.4284543460834,24.0204,23.27335,22.60109,22.68986,21.99053
132.887789247465,11.5484397220205,24.39283,23.56718,22.28938,21.65204,21.11171
132.886550575285,11.5530819430058,22.65293,22.83798,22.34446,22.88248,22.38372
133.199761840297,11.9393252483011,25.46842,24.5169,23.37733,21.21478,20.53213
133.234984619875,11.8357307051844,21.06495,20.29738,19.86143,19.77772,19.55559
133.236532721424,11.8344562759534,24.60617,22.36333,21.26488,20.91479,20.67793
133.207959015872,11.9493013371235,21.48427,18.99368,17.83212,17.37531,17.126
133.201711625453,11.9790011753039,22.11525,19.75039,18.28748,17.51415,17.08322
133.194559910335,12.0065325855324,21.24323,18.99742,18.02404,17.70212,17.49543
133.235374273525,11.8688536252088,20.19154,19.88022,19.28793,19.02958,18.80307
133.233194160514,11.8828219691614,21.5565,19.3328,17.99205,17.45422,17.15776
133.20409711474,11.9900104182049,20.59136,19.38217,18.88005,18.70257,18.64063
133.200730535449,12.0048456203506,19.48295,16.87746,15.75805,15.36076,15.15454
133.243931397216,11.8667214279966,20.07576,18.99009,18.6195,18.51077,18.48412
133.205336910654,12.0065839423758,23.10982,19.80077,18.35395,17.64923,17.24781
133.20149414184,12.0263420801046,21.2003,19.06626,18.28388,17.99957,17.81145
133.204888082904,12.0284530977122,22.53479,19.67082,18.19778,17.20401,16.65125
133.242066483774,11.9223775003447,21.24708,19.56356,18.80039,18.52372,18.3936
133.232329967356,11.962809308458,19.24446,16.97461,16.04058,15.70539,15.52675
133.220137274112,12.0119833828913,19.13906,16.95928,16.04773,15.72603,15.57194
133.218796570085,12.0088622172665,25.12496,24.19815,23.40017,22.1005,21.65052
133.220167070343,12.0210019472478,20.05219,17.42224,16.1886,15.71701,15.46426
133.216180660992,12.035444980241,20.69501,19.44034,19.34593,19.37975,19.45954
133.243129730505,11.9421345476978,20.46187,19.89333,19.95806,19.95696,19.78553
133.22354023219,12.0247694064592,21.85999,19.79318,18.93382,18.63386,18.45626
133.267918890957,11.8928887670454,19.29025,17.30664,16.50335,16.22857,16.08988
133.267063112552,11.8914435401071,23.90579,23.67016,21.94446,21.54116,21.24652
133.239436201773,12.0128916180492,21.44277,19.50817,18.79178,18.48453,18.4213
133.267380762803,11.9247173549152,19.22433,17.85623,17.35892,17.19058,17.14696
133.268900065809,11.924502504855,24.44559,21.88422,20.10208,19.47422,19.08571
133.267089035984,11.9260152799613,23.72194,24.59179,24.04326,22.24787,22.53766
133.270395268041,11.923247803743,26.17525,24.1614,22.89813,22.17759,21.32061
133.291535735124,11.8459317334363,22.66027,20.97985,20.35039,19.89996,20.78205
133.29133864471,11.8471283387344,22.19259,19.33039,17.85626,16.90669,16.37509
133.26848166977,11.9310784548451,22.86456,19.82219,18.36237,17.5378,17.08484
133.273183888079,11.9303248423337,23.66161,22.83155,21.9679,21.67225,22.7103
133.269675595658,11.929832364623,23.5071,23.59249,22.73344,22.49348,21.8828
133.270469986227,11.9315437764393,25.12208,23.46514,23.06312,23.60872,21.81964
133.278032024874,11.9096863976995,22.05171,19.90804,18.74186,18.32039,18.09389
133.243823788769,12.0324579560201,22.25479,19.4449,17.98078,17.28499,16.87457
133.132253996547,11.9153766720081,23.3809,20.3682,18.89315,18.09823,17.60634
133.15781162337,11.829600648047,24.20126,20.82896,19.77006,19.31115,19.08222
133.135535362869,11.9213882347774,22.62446,20.46113,19.06838,18.06989,17.49751
133.1254181235,11.9982009127597,23.07919,21.0013,19.54803,18.54304,17.97429
133.184942348732,11.8127939613192,24.4493,20.93594,19.44941,18.46292,17.8826
133.169940941604,11.8837006180825,22.84574,20.75333,19.33767,18.59333,18.12479
133.183852682204,11.8741501153252,22.8712,20.64906,19.31496,18.79443,18.47834
133.166483603577,11.9663589318231,23.47846,20.81966,19.23271,18.49055,18.04071
133.173784631595,11.9915661473662,21.11069,19.57067,18.78744,18.40994,18.13866
133.182300775749,11.9654416702674,23.58164,20.87335,19.51126,18.16176,17.41524
133.224489506463,11.8495222280312,24.65029,21.08338,19.65917,18.55198,17.90121
133.224069490869,11.8920530660744,23.2852,20.45869,19.11903,18.54709,18.22002
133.22356421024,11.8929398184185,24.98798,23.47393,21.64891,20.30506,19.67929
133.207495218717,11.9660331882118,21.05606,19.50963,18.61503,18.19682,17.94001
133.209159044516,11.9649744170714,25.75235,24.31074,22.3693,23.62147,23.22322
133.236919467003,11.9138980707884,22.50451,20.48324,19.04085,18.24597,17.84538
133.238792893677,11.913920792781,23.7246,23.03422,21.33195,20.79015,21.26147
133.224919361104,11.9640726092845,22.79668,20.76526,19.28367,18.07801,17.42557
133.223031263302,11.9723728452476,23.38043,20.5303,19.14758,18.61738,18.40374
133.245684305865,11.8943018996788,22.87028,20.2932,18.97517,18.48218,18.21035
133.264892957183,11.8446104118768,24.63706,21.1596,19.6391,18.52164,17.87354
133.274160101631,11.8449982085491,21.23833,19.51455,18.53087,18.07506,17.74603
133.273979170155,11.8475071222761,24.23354,21.88434,21.05715,20.56792,20.11897
133.242130471803,11.9640857988538,22.18053,20.34849,19.66848,19.46741,19.41317
133.241778694827,11.9626697678046,24.27013,24.5794,21.87526,21.46188,21.43093
133.266552266572,11.9125735146294,22.96857,20.37961,18.87358,17.63543,16.95289
133.24702012163,11.9943672813865,22.50906,20.78278,19.39833,18.70906,18.32978
133.275380973512,11.9220763295879,22.0176,19.63914,18.24436,17.72237,17.34937
133.273601253336,11.9247534817447,23.10801,20.67806,19.22556,18.7228,18.40629
133.273186878395,11.9233155363765,24.23022,21.70073,20.16072,19.27717,18.8287
133.139987181812,11.8568654410383,24.83424,21.66072,20.15276,18.96576,18.36084
133.22662544187,11.8663212218921,23.81854,21.28421,19.84808,18.50182,17.69425
133.207980495285,12.0086484430088,24.45374,21.64084,20.15943,18.96773,18.29008
133.263160729811,11.8518863293968,23.65351,21.57608,20.01159,18.95947,18.37707
133.122082723592,11.9230086353771,20.93951,20.01856,19.87474,19.76336,19.47262
133.153966824664,11.8465667356445,25.35285,23.10551,21.52467,20.27007,19.68797
133.137729099649,11.9029461506683,21.3174,20.30329,19.46248,19.00178,18.8464
133.155636090965,11.8437776920849,21.318,20.28134,19.60023,19.18556,19.02362
133.1588270688,11.8499014936322,23.36322,21.18275,20.72329,20.62294,20.59787
133.165154509856,11.8348677419107,22.28306,22.25891,21.84502,21.88131,22.58332
133.166941444666,11.8516878121856,22.73447,23.51457,22.18002,22.71581,21.05705
133.175885545226,11.8276441763916,23.17847,22.6003,22.26046,21.60841,21.18062
133.126519146368,12.0105942825158,21.82308,21.31083,20.86357,20.83756,20.83801
133.179494467896,11.8408963354814,24.26099,23.36224,22.72156,21.39663,20.72175
133.188185005691,11.8547042954223,20.84034,19.55534,19.11543,18.86911,18.58624
133.192395792728,11.8454602144152,21.39511,21.15461,20.5008,19.48249,18.7355
133.178645817873,11.8947747294749,22.41063,22.15877,22.70565,21.72268,22.18893
133.161809471041,11.9535209331105,22.04671,21.54366,20.65151,20.37094,20.09381
133.197567164714,11.8607552573259,26.12035,22.33601,21.92328,20.20603,19.65011
133.161816475501,12.0084283787721,22.04162,20.97524,20.51331,20.4213,20.30688
133.20764004105,11.8494073803115,22.11762,20.86557,20.55655,20.42848,20.52342
133.200766852462,11.8839535242751,20.46363,20.00927,19.43797,19.37008,19.06217
133.201541361163,11.8856101787007,23.25924,23.97795,23.62772,22.19221,21.09311
133.207657254224,11.8768394398572,21.03711,19.91364,19.66706,19.2524,19.29376
133.208819549193,11.875212524482,24.47042,22.56954,22.05525,21.16313,22.63334
133.198166411758,11.9108185960338,21.96507,21.27141,21.0035,20.8002,20.90949
133.16800526805,12.0174136536939,21.83967,21.20951,20.43206,20.45029,20.30503
133.181287335652,11.9887366436666,21.29282,20.56408,20.24164,19.97956,19.93567
133.219026717004,11.8603267757967,21.43558,20.53613,20.14557,20.03349,19.96189
133.219729038284,11.8802909157741,23.52291,23.36251,22.01904,21.37867,20.69015
133.187176343742,11.9919920844925,22.58109,21.41324,20.09994,18.85857,18.17612
133.202710674404,11.9456153224735,25.20908,22.35759,20.85997,19.95555,19.4061
133.202856634938,11.9468300736447,21.50406,20.59864,20.26942,20.24625,20.2552
133.199987334901,11.945561609663,25.60641,25.11609,21.56214,21.10465,21.3168
133.231512622915,11.8598686270507,21.81794,21.423,20.14111,19.56513,19.18068
133.227805017989,11.8696819999101,22.37005,22.96576,21.61537,21.15137,20.419
133.219933728489,11.9709951242324,23.27008,23.8185,22.80109,21.24056,20.59165
133.260485631071,11.8768753496814,21.40838,20.47535,19.12183,18.51798,18.12868
133.258331716216,11.8776524407991,24.91141,24.33932,22.06107,22.06331,21.29308
133.257407826718,11.9139726669539,21.84487,20.93256,20.07944,19.55787,19.29711
133.265517724447,11.8949929574639,22.06527,22.00719,21.66623,21.99122,21.55437
133.236629228548,12.0057954352522,22.1194,20.97873,20.55185,20.43794,20.52065
133.246539946433,11.9777140779326,21.82561,20.38164,19.83442,19.65479,19.50392
133.247189897939,11.9793519812693,24.66922,22.32317,21.13107,20.5116,20.01926
133.275650539995,11.8819663250235,21.92326,22.88684,22.25774,22.07586,23.36456
133.273710618519,11.9085130733708,20.98388,20.11654,19.35217,18.9346,18.66363
132.983419638329,12.0840102187816,22.92664,21.4556,20.25707,19.82099,19.45157
132.984891632209,12.078416782129,23.11779,21.55905,20.81904,20.67165,20.36205
132.982768153732,12.0882599550472,24.30336,22.54865,22.10143,21.48828,20.82237
132.957809067432,12.1897555656224,25.06308,23.1342,21.88022,20.41138,19.7098
132.944846818476,12.2451112935197,24.82133,23.2353,23.34315,23.02812,23.19787
132.977873962805,12.1141475943721,22.30268,22.71329,21.90581,21.54817,22.03007
132.95977459594,12.1872285939021,23.4967,23.11086,22.97234,21.91912,21.31978
132.991575118,12.062715452705,23.20797,22.5368,22.07773,21.71285,21.67837
132.964564057248,12.1716243099526,23.22029,21.57792,20.27358,19.82898,19.59156
132.950096726198,12.2336506184341,23.67074,21.9863,20.88288,20.25914,20.03481
132.982162212115,12.1089836057821,22.72132,21.49744,20.65721,20.57155,20.30001
132.986610831327,12.1103966412055,23.01534,23.05118,22.35482,21.85917,22.28857
132.984271293541,12.109840410276,24.31965,23.85071,23.37838,22.70358,22.97799
132.980110477835,12.1219872814669,22.61231,22.62834,21.68252,21.20654,20.71873
132.965410126583,12.1820536888657,24.29531,22.39246,21.00693,19.96851,19.30151
132.960304284383,12.1963076832982,23.14158,21.98224,21.45468,21.11782,20.88415
132.961869009138,12.1960779768743,24.04246,22.80512,21.73909,21.51051,22.10896
132.94929431261,12.2497232779623,25.41087,22.68951,21.39296,20.77937,20.28732
132.969124378365,12.1702547638682,24.89445,23.18572,21.53546,20.12714,19.28258
132.95919619876,12.216153626789,22.14517,21.80325,20.77349,20.33393,19.78051
132.958098694032,12.215497134266,25.57126,24.848,25.11801,24.61841,20.51888
132.985822268054,12.1165460805369,23.52411,22.63829,21.25584,20.1874,19.58649
132.9838371941,12.1182180886714,24.77639,22.56671,21.62237,20.47032,20.09631
132.984037896337,12.11715681643,24.67452,24.49184,22.756,24.13317,22.50175
132.962934774522,12.205629656514,22.31936,22.3443,21.11608,20.88234,20.74142
132.963775994546,12.2063904170814,25.08458,24.44848,22.92997,21.51556,21.78822
132.951784723841,12.2553056906219,23.33405,22.70183,22.55156,22.67012,21.42584
132.987362885525,12.1136413975514,23.32854,21.89332,21.03505,20.84361,20.40484
132.99301806972,12.0966668337548,24.96558,24.50287,22.87401,21.74539,20.80605
132.991643257929,12.097506130596,23.87049,23.11019,22.23743,21.97098,22.37013
132.971828538516,12.1767930755349,23.38218,22.23856,20.53835,19.8734,19.61349
132.970150267543,12.1923134034136,23.20154,21.6972,20.45971,19.90354,19.54925
132.960719097433,12.2391081767954,22.55527,22.4437,21.52608,21.15066,20.6517
132.991308777536,12.120747378344,21.99743,21.23143,20.32868,19.76017,19.61174
133.003237623659,12.0715779675313,24.68345,23.20962,24.56519,25.34291,22.36058
132.96075232918,12.2423569505854,23.50668,21.9805,21.2631,20.61504,20.10978
132.973317246409,12.19672322004,23.12976,21.7771,20.82706,20.77514,20.87476
132.974110255799,12.1924649865637,22.66265,22.21598,22.31882,21.60671,21.62134
132.980644721904,12.1691045580745,24.02516,22.09849,20.44118,19.51665,18.97384
132.963645060775,12.2367392522791,25.95036,22.85784,21.56593,20.70152,20.46269
132.99602715962,12.1097543477588,23.05125,22.44039,21.64028,21.22063,20.93777
132.9922014474,12.1254873395509,24.72893,22.3195,20.79135,19.74573,19.19322
132.997495374985,12.1056495901521,22.39362,22.39233,21.31886,20.99173,20.794
132.96613480224,12.2383233905213,23.21281,21.55366,20.41468,19.94133,19.45367
133.007002828966,12.0762782054427,26.42219,23.27203,22.18928,22.08532,21.99544
133.001959675287,12.0987456212507,26.93319,22.26155,20.78887,20.35154,19.81177
133.001657815975,12.1116678792899,23.79634,22.33083,21.80579,21.77305,21.53239
133.002815431481,12.1093218644534,22.36976,21.48935,20.72635,20.60276,20.24935
132.988518694435,12.1656680841341,23.37822,22.50555,21.47602,20.9839,21.05521
132.970994416585,12.2564944008407,22.10577,20.97397,19.95292,19.425,19.14851
132.971578035779,12.254120670758,24.00707,22.73697,21.26205,20.39219,19.857
133.002375483514,12.1307626303946,24.14347,23.25056,21.85108,21.06865,20.69868
133.002646005736,12.133140113405,24.58179,23.90479,23.1077,22.2151,21.97723
133.004065718976,12.1333710600713,22.63396,22.57604,21.49908,21.26751,20.56287
132.997759215216,12.1557453073644,24.59527,23.11134,24.26596,23.299,23.34582
133.020838283635,12.0715223248446,23.22677,22.75971,21.80785,21.63972,21.1248
132.98128742454,12.2309476979522,23.85279,22.9127,21.25247,20.73454,20.32628
