intentType,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,dataproduct_type,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_type,sequence_number,s_region,jpegURL,mtFlag,srcDen,obsid,objID,distance,MatchID,MatchRA,MatchDEC,dstArcSec,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
science,K2,Kepler,hlsp_k2sc,kepler,OPTICAL,k2sc211409376,,k2sc211409376-c05_lc,132.827865,11.784082,GO5074,,timeseries,2,57139.1061884259,57213.9340375347,1800,418400000000,905000000000,,NaN,hlsp_k2sc,5,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,https://archive.stsci.edu/hlsps/k2sc/v2/c05/211400000/hlsp_k2sc_k2_llc_211409376-c05_kepler_v2_lc-pdc.png,False,NaN,9400066564,9400066564,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,hlsp_everest,kepler,OPTICAL,everest211409376,,everest211409376-c18_lc,132.827865,11.784082,GO18004,,timeseries,2,58251.0412678935,58301.9005065162,180,NaN,NaN,,NaN,hlsp_everest,18,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,http://archive.stsci.edu/hlsps/everest/v2/c18/211400000/09376/hlsp_everest_k2_llc_211409376-c18_kepler_v2.0_dvs-prev.png,False,NaN,9600265636,9600265636,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,hlsp_polar,kepler,OPTICAL,polar211409376,,polar211409376-c05_lc,132.827865,11.784082,GO5074,,timeseries,2,57139.1061884259,57213.9340375347,6465126,418400000000,905000000000,,NaN,hlsp_polar,5,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,http://archive.stsci.edu/hlsps/polar/c05/211400000/09376/hlsp_polar_k2_lightcurve_211409376-c05_kepler_v1_llc-small.png,False,NaN,9700070456,9700070456,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409376,,ktwo211409376-c18_sc,132.827865,11.784082,GO18004,,timeseries,2,58251.0313917361,58301.9103827546,60,NaN,NaN,,NaN,K2,18,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,https://archive.stsci.edu/missions/k2/previews/c18/211400000/09000/ktwo211409376-c18_slc_bw_large.png,False,NaN,9500604932,9500622581,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409376,,ktwo211409376-c18_lc,132.827865,11.784082,GO18004,,timeseries,2,58251.0412678935,58301.9005065162,1800,NaN,NaN,,NaN,K2,18,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,https://archive.stsci.edu/missions/k2/previews/c18/211400000/09000/ktwo211409376-c18_llc_bw_large.png,False,NaN,9500604931,9500604894,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409376,,ktwo211409376-c16_sc,132.827865,11.784082,GO16010_GO16064,,timeseries,2,58094.9595772338,58174.5273469444,60,418400000000,905000000000,,NaN,K2,16,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,https://archive.stsci.edu/missions/k2/previews/c16/211400000/09000/ktwo211409376-c16_slc_bw_large.png,False,NaN,9500492675,9500522173,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409376,,ktwo211409376-c16_lc,132.827865,11.784082,GO16010_GO16064,,timeseries,2,58094.9694536227,58174.5174707176,1800,418400000000,905000000000,,NaN,K2,16,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,https://archive.stsci.edu/missions/k2/previews/c16/211400000/09000/ktwo211409376-c16_llc_bw_large.png,False,NaN,9500492674,9500492661,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409376,,ktwo211409376-c05_sc,132.827865,11.784082,GO5074,,timeseries,2,57139.0963121528,57213.9439137268,60,NaN,NaN,,NaN,K2,18,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,https://archive.stsci.edu/missions/k2/previews/c5/211400000/09000/ktwo211409376-c05_slc_bw_thumb.png,False,NaN,9500630719,9500630719,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409376,,ktwo211409376-c05_lc,132.827865,11.784082,GO5074,,timeseries,2,57139.1061884259,57213.9340375347,1800,418400000000,905000000000,,NaN,K2,5,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,https://archive.stsci.edu/missions/k2/previews/c5/211400000/09000/ktwo211409376-c05_llc_bw_large.png,False,5885,9500084848,9500084848,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211409376,,k2sff211409376-c18_lc,132.827865,11.784082,GO18004,,timeseries,2,58251.0412678935,58301.9005065162,1800,418400000000,905000000000,,NaN,hlsp_k2sff,-999,POLYGON ICRS 132.82559514 11.78630400 132.82559518 11.78186000 132.83013482 11.78186000 132.83013486 11.78630400,http://archive.stsci.edu/hlsps/k2sff/c18/211400000/09376/hlsp_k2sff_k2_lightcurve_211409376-c18_kepler_v1_llc.png,False,NaN,9200398750,9200398750,49.3501851389996,1237671262272291034,132.827666677994,11.7839352699752,0.876072522720358,2,6004,301,5,115,218,1,0,3,0,0,0,554154130805012,9007199398301973,288467870665310229,297237575551062293,297237575551062293,292901101816942612,24.6342,18.23681,24.80158,24.36179,14.95319,677.0233,9.521267,139.7816,196.0914,0.141307,24.63483,17.77312,24.80215,24.36192,14.70913,1963.781,0.8613318,351.1699,593.3968,0.2710796,-9999,-9999,24.63465,17.93377,24.80203,24.3618,14.55938,8.481204,0.02046986,3.633674,3.360802,0.01406331,24.63465,17.6982,24.80203,24.3618,14.55945,146.1953,0.01984034,3.900506,2.553281,0.01406332,0,1,0,0,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225212,5121906,3,1,24577,24705,24577,24577,24577,-0.665468621373661,0.717945024036383,0.204221586587793,0.1404878,0.1094672,0.07572889,0.05627468,0.04185802,16298258624488,1237671262272290816,0,0
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211408635,,k2sff211408635-c05_lc,133.021286,11.772612,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 133.01901624 11.77483400 133.01901627 11.77039000 133.02355573 11.77039000 133.02355576 11.77483400,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/08635/hlsp_k2sff_k2_lightcurve_211408635-c05_kepler_v1_llc.png,False,5885,9200169303,9200169303,689.705745333011,1237671262272356631,133.021535507367,11.7725872048517,0.883851373996941,2,6004,301,5,116,279,1,0,3,0,0,0,72611748167155984,2322168826331153,74380037742166033,301908301070106640,11258999211065617,11258999211196689,20.19667,17.95612,18.12345,24.36187,22.82718,1.418774,0.5145124,0.1901021,576.8726,151.9677,20.00596,17.62628,17.09613,24.37833,22.83828,6.47237,1.699666,0.3881831,3729.414,929.2907,1.496031,3.691591,19.46194,17.39944,17.24084,24.31363,22.81124,0.05701851,0.00723994,0.01879295,5.929196,3.259736,19.94872,17.71149,17.21669,24.3618,22.8269,0.08644947,0.006818581,0.01890905,7.168073,7.215702,1,1,0.7876832,1,1,1.146005,1.363569,1.164478,0.9592649,0.9942851,257,216539254,5121927,3,1,24577,24705,24577,24577,24705,-0.667921665207707,0.715718763580003,0.204027695682905,0.1200349,0.09353042,0.0647039,0.04808194,0.03576413,16298232662914,1237671262272356352,0,2.53567588899889
